user_id,item_list
27727,197 197 184 17955
27729,7607 13838 7608 17955
27730,9199 9199 9437 17955
27731,3529 7662 7662 17955
27732,14211 15868 3858 17955
27733,16376 4538 17869 17955
27734,2900 10995 9633 17955
27735,5142 12469 7471 17955
27736,14332 16060 15313 17955
27737,15222 15222 18184 17955
27739,18494 18494 18494 17955
27740,1415 6289 9388 17955
27741,10142 14847 4927 17955
27742,11536 3086 13701 17955
27743,18494 18494 18494 17955
27744,4747 9475 4706 17955
27745,15800 15800 11913 17955
27746,18494 18494 18494 17955
27748,18494 18494 18494 17955
27750,7598 8179 8179 17955
27751,16176 5645 12906 17955
27752,14461 16224 18022 17955
27753,4719 9224 6207 17955
27754,18494 18494 18494 17955
27756,4634 4634 195 17955
27757,15120 15120 15120 17955
27758,18494 18494 18494 17955
27759,3898 3898 18156 17955
27760,4033 4033 6209 17955
27761,15030 7310 18321 17955
27762,3807 6404 5573 17955
27763,4703 4703 5932 17955
27764,8736 8736 8727 17955
27765,18494 18494 18494 17955
27768,8414 8666 15126 17955
27769,3566 3566 8307 17955
27771,15114 6289 3529 8638
27772,18206 16059 2239 17955
27773,6736 969 15414 17955
27774,7326 7326 12118 17955
27775,5494 4627 3213 17955
27776,5191 5189 4801 17955
27777,18494 18494 18494 17955
27779,18494 18494 18494 17955
27780,18494 18494 18494 17955
27781,18494 18494 18494 17955
27782,3199 5101 9372 17955
27784,10466 5112 15688 17955
27785,15683 68 6708 17955
27786,5724 5724 8839 17955
27787,4194 4194 7471 17955
27788,11903 16224 15956 17955
27789,3593 3593 1191 17955
27790,5897 5897 7595 17955
27792,5297 5297 9015 17955
27793,4358 17559 17560 17955
27794,3531 6404 3534 17955
27795,6309 6309 8388 17955
27796,18494 18494 18494 17955
27797,18494 18494 18494 17955
27800,16659 16659 5142 17955
27801,5113 4361 4366 17955
27802,6135 4459 5731 17955
27803,15101 15101 15101 17955
27805,10068 10068 5654 17955
27806,7340 4194 5344 17955
27807,3565 3565 16100 17955
27808,7823 7823 7825 17955
27810,459 18123 15010 17955
27811,7455 7455 17383 17955
27812,3565 5113 186 8638
27813,16286 2180 7480 17955
27814,18494 18494 18494 17955
27815,13642 12686 909 17955
27816,5678 5678 5678 17955
27817,12728 11704 14455 17955
27818,8213 8213 8830 17955
27819,5724 15254 5722 17955
27820,7883 7883 4484 17955
27821,145 5645 5347 17955
27822,4751 3601 15423 17955
27823,18494 18494 18494 17955
27824,8309 8308 3807 17955
27826,3898 3898 17560 17955
27827,18494 18494 18494 17955
27828,18494 18494 18494 17955
27830,15031 3568 5414 17955
27832,18494 18494 18494 17955
27833,7496 7496 7492 17955
27834,17836 6799 2740 17955
27835,9203 12469 9162 17955
27836,18494 18494 18494 17955
27837,189 192 186 17955
27839,6262 5807 8025 17955
27840,197 197 184 17955
27842,18494 18494 18494 17955
27843,326 7824 13073 17955
27844,5895 5896 4033 17955
27845,8179 8179 8179 17955
27846,18494 18494 18494 17955
27847,4630 4630 4630 17955
27848,12815 10068 5738 8638
27849,18494 18494 18494 17955
27850,18143 18143 18145 17955
27851,5192 5044 1033 5113
27852,11261 6947 14313 17955
27853,3529 9477 9386 17955
27854,5191 5191 5703 17955
27855,6796 6796 5344 17955
27856,3566 3566 8283 17955
27857,4658 4658 9476 17955
27858,6721 5297 5640 17955
27859,5297 5294 4957 17955
27860,15445 3694 4004 17955
27861,17733 3866 17733 17955
27862,3572 3572 8034 17955
27863,18345 8570 18345 17955
27865,18494 18494 18494 17955
27866,17559 17559 17559 17955
27867,15031 9475 5198 17955
27868,8534 6528 5582 17955
27869,1079 10384 13098 17955
27870,7496 7496 9529 17955
27871,3565 4446 5564 17955
27872,2500 17558 1684 17955
27873,18301 5281 3840 17955
27874,4687 4687 5926 17955
27875,8481 5645 12006 17955
27876,10067 10067 2879 17955
27877,5202 5203 7479 17955
27878,3627 735 3629 17955
27879,18494 18494 18494 17955
27880,10005 13202 16177 17955
27881,3593 8638 1191 17955
27883,17559 4361 17560 17955
27884,18494 18494 18494 17955
27885,4544 16130 11670 17955
27886,3565 3565 4718 17955
27887,735 735 4886 17955
27888,5920 11733 5918 17955
27889,3807 3807 12195 17955
27890,9138 16417 4689 17955
27891,10068 10068 5600 17955
27892,6696 12416 3848 17955
27893,4827 4279 5937 17955
27895,14887 18469 12712 17955
27896,8308 8308 8307 17955
27897,4083 8186 4083 17955
27898,9476 9476 9477 17955
27901,9128 5561 15960 17955
27902,10067 10067 4804 17955
27903,5562 5562 8382 17955
27904,9229 9229 5882 17955
27906,4124 4124 4194 17955
27907,18494 18494 18494 17955
27908,12592 5895 10031 17955
27909,18494 18494 18494 17955
27910,17507 7226 17507 17955
27912,18494 18494 18494 17955
27914,197 197 189 17955
27915,8445 9461 5345 17955
27917,5673 4696 9487 17955
27921,3529 3529 4619 17955
27923,7139 17558 17558 8638
27924,15102 15102 15100 17955
27925,15119 15119 1366 17955
27926,5112 5297 17869 17955
27927,18494 18494 18494 17955
27930,4413 245 4152 17955
27931,18494 18494 18494 17955
27932,189 187 194 17955
27933,9228 9228 9227 17955
27934,3922 9228 9227 17955
27935,15120 15120 15114 17955
27937,16233 4365 9682 17955
27939,18494 18494 18494 17955
27940,13202 13202 8536 17955
27941,4657 4657 4658 17955
27942,189 187 192 17955
27943,18494 18494 18494 17955
27944,9093 4279 5681 17955
27945,4719 4717 4867 17955
27947,15222 5645 15222 17955
27948,18095 18095 18095 17955
27949,18143 18143 2518 17955
27950,18494 18494 18494 17955
27951,18153 8666 18064 17955
27952,144 144 14156 8638
27953,7121 17733 7116 17955
27954,18494 18494 18494 17955
27955,17559 17559 17559 17955
27956,7659 7659 7659 17955
27957,2292 2292 2639 17955
27958,8309 8309 8309 17955
27959,1105 11224 10927 17955
27960,4634 4634 5943 17955
27961,127 9228 9229 17955
27962,3555 5297 6797 17955
27963,4711 2301 3387 17955
27964,5119 5119 12806 17955
27965,4691 4691 9487 17955
27966,18494 18494 18494 17955
27967,18494 18494 18494 17955
27968,5562 5562 6505 17955
27969,6374 6374 4729 17955
27971,10142 10142 11673 17955
27972,18494 18494 18494 17955
27973,15861 16438 8505 17955
27974,5742 2035 4005 17955
27975,10067 10067 5344 17955
27976,6949 14774 11425 17955
27977,17547 5297 4640 17955
27978,18494 18494 18494 17955
27979,76 3898 10208 17955
27980,4630 4630 9108 17955
27981,5191 5192 9212 17955
27982,17559 17559 17560 17955
27983,127 17558 14319 17955
27984,75 75 76 17955
27985,197 194 814 17955
27986,3572 3572 4541 8638
27987,4035 4035 5042 17955
27988,4279 4279 17956 8638
27989,18494 18494 18494 17955
27991,6530 6530 3567 17955
27992,4711 194 15423 17955
27993,16293 4123 10054 17955
27994,4724 4724 5928 17955
27995,3568 8668 3567 17955
27996,18494 18494 18494 17955
27997,6650 5128 6652 17955
27998,6202 4169 6200 17955
27999,14642 1989 14634 17955
28001,5887 10428 745 17955
28002,13206 13206 8383 17955
28003,11733 11733 6477 17955
28004,17147 18261 510 17955
28005,4695 6018 4695 17955
28006,8164 4844 8165 17955
28007,8306 8306 4493 17955
28008,18166 18166 14842 17955
28009,14314 12702 7524 17955
28010,10163 10163 379 17955
28011,3807 3807 3840 17955
28012,725 725 3538 17955
28013,7598 3922 8254 17955
28014,5195 5195 6949 17955
28015,17750 17750 7197 17955
28016,8179 8179 5538 17955
28017,15223 4361 15231 17955
28018,4747 6404 5932 17955
28019,9018 3117 5271 17955
28020,4128 5645 6338 17955
28021,4280 4280 3239 17955
28022,18494 18494 18494 17955
28023,8445 5645 9239 17955
28024,618 5645 12149 17955
28025,7197 6404 5549 17955
28027,18494 18494 18494 17955
28028,4367 7730 6427 17955
28029,5679 18096 14118 17955
28030,4983 4446 4983 17955
28032,15031 187 5344 17955
28034,197 197 184 17955
28036,18494 18494 18494 17955
28037,6381 5113 16210 17955
28038,12815 12815 12815 17955
28039,4035 4035 3009 17955
28040,18230 9302 4804 17955
28041,4357 6404 6475 17955
28042,15030 16659 9476 17955
28043,7462 4431 6481 17955
28044,7490 8666 159 17955
28045,7657 7657 7657 17955
28046,4629 4629 10170 17955
28047,18494 18494 18494 17955
28048,5508 5508 4035 17955
28049,18096 18096 18096 17955
28050,725 187 8582 8638
28052,17867 17867 13178 17955
28055,4019 4019 7190 17955
28057,18494 18494 18494 17955
28058,9128 4627 587 17955
28060,18494 18494 18494 17955
28061,4844 6018 8081 17955
28062,16219 16219 17988 17955
28063,8481 5297 11310 17955
28064,18284 9227 18284 17955
28065,7944 12415 3 17955
28066,18494 18494 18494 17955
28067,5013 5297 14642 17955
28069,5695 5695 14816 17955
28070,6229 6229 6229 17955
28071,15892 3756 17956 8638
28072,18494 18494 18494 17955
28073,9302 3898 5909 17955
28074,15222 8668 15226 17955
28075,18494 18494 18494 17955
28077,18158 10227 189 8638
28078,7496 7496 4695 17955
28079,3569 6404 16977 17955
28080,15503 15503 3913 17955
28082,189 189 192 8638
28083,6796 5113 7471 17955
28085,5200 5200 5742 17955
28086,4346 4359 4908 17955
28087,17259 8516 6295 17955
28088,15892 3756 17956 8638
28089,18494 18494 18494 17955
28090,7623 494 13848 17955
28091,5142 2301 5142 17955
28093,4748 4748 10012 17955
28094,8849 8849 7444 17955
28095,4365 4035 4285 17955
28096,18494 18494 18494 17955
28097,9075 14783 14777 17955
28098,12357 12358 569 17955
28099,16661 16661 16661 17955
28100,4724 4724 5093 17955
28101,8308 8308 8307 17955
28102,12257 5562 12257 17955
28103,4123 187 3569 17955
28104,18494 18494 18494 17955
28105,18494 18494 18494 17955
28106,16185 13918 5836 17955
28107,6289 8481 5890 17955
28108,7326 3898 14185 17955
28109,4748 4771 194 17955
28110,12120 9943 7692 17955
28111,3879 3879 9162 17955
28112,4798 4798 4800 17955
28113,192 197 187 17955
28114,18235 18235 18235 17955
28115,10142 7310 7048 17955
28117,5322 2835 11513 17955
28118,197 197 186 17955
28119,14711 15931 9555 17955
28120,15458 15458 4455 17955
28121,3566 3566 12357 17955
28122,4844 6018 8081 17955
28123,14078 7662 3285 17955
28124,18158 197 3807 17955
28125,18494 18494 18494 17955
28126,3572 3572 5903 17955
28127,5561 5561 8955 17955
28128,18167 5562 8031 17955
28129,18494 18494 18494 17955
28131,4014 4014 17324 17955
28132,3898 3898 3768 17955
28133,5921 5921 5920 17955
28134,9132 4034 6887 17955
28135,4747 4629 4484 17955
28137,3877 3877 6181 17955
28138,15947 6807 4972 17955
28139,16537 8483 7961 17955
28140,8349 4033 8349 17955
28141,7594 7594 7594 17955
28142,9712 9224 7128 17955
28143,11921 11921 5370 17955
28144,18494 18494 18494 17955
28145,8062 5174 5177 17955
28146,9227 9227 9227 17955
28147,9303 4629 10064 17955
28148,15120 15120 15120 17955
28149,17750 4361 5344 17955
28150,9475 9126 8668 17955
28151,4432 16421 13071 17955
28152,18494 18494 18494 17955
28153,8999 11977 1429 17955
28154,13953 9229 9229 17955
28156,10112 9091 2950 17955
28157,5297 16019 16019 17955
28158,18494 18494 18494 17955
28159,189 187 195 17955
28160,15101 8638 5124 17955
28161,4357 16376 7731 17955
28163,18494 18494 18494 17955
28164,15398 15398 5964 17955
28165,4280 4280 18175 17955
28166,197 4033 184 17955
28167,5673 4696 9487 17955
28168,4702 9303 10308 17955
28169,6776 14956 14487 17955
28170,18494 18494 18494 17955
28171,17735 17735 17734 17955
28172,3531 3531 3534 17955
28173,724 4630 17560 17955
28174,15114 15114 15114 17955
28175,12257 7495 12257 17955
28176,15637 4365 3822 17955
28177,11733 4033 11735 17955
28180,189 192 186 17955
28181,8309 8308 8307 17955
28182,724 735 4502 17955
28183,18494 18494 18494 17955
28184,3028 6018 12634 17955
28186,8747 4691 8746 17955
28187,18494 18494 18494 17955
28188,18494 18494 18494 17955
28189,9206 9446 18294 8638
28190,7655 246 5250 17955
28191,4287 8638 17875 17955
28192,5113 4844 8631 17955
28193,18494 18494 18494 17955
28194,4361 4033 18494 17955
28195,18158 5297 184 17955
28196,5562 5562 4301 17955
28197,5190 5190 4789 17955
28198,5561 8666 4729 17955
28199,4657 8635 15227 17955
28200,9303 8638 4482 17955
28201,10726 10726 8839 17955
28202,18067 8519 18064 17955
28204,17506 17558 5372 17955
28205,18494 18494 18494 17955
28206,8306 8306 8307 8638
28207,5607 3565 5351 17955
28209,4034 4034 5625 17955
28210,18494 18494 18494 17955
28211,10163 5645 10054 17955
28212,18494 18494 18494 17955
28213,18494 18494 18494 17955
28214,4035 4033 17734 17955
28215,4035 4035 17733 17955
28216,17547 8694 14839 17955
28217,15908 15908 734 17955
28218,6545 13918 3563 17955
28219,737 735 12324 17955
28221,8666 12469 1380 17955
28222,18098 18098 18095 17955
28223,8257 8257 12463 17955
28225,2775 3898 6338 17955
28226,8445 8455 10054 17955
28227,4657 8638 4489 17955
28228,18181 5911 3971 17955
28229,15102 15102 10780 17955
28230,17597 17597 17594 17955
28231,17507 18094 17507 17955
28233,10463 16060 10463 17955
28234,8519 8483 3331 17955
28235,6793 4627 17914 17955
28236,4771 5191 8856 17955
28237,192 192 184 17955
28238,18494 18494 18494 17955
28239,7997 4755 5349 17955
28240,12257 8666 76 17955
28241,18494 18494 18494 17955
28242,192 192 184 17955
28243,6526 8623 6630 17955
28244,5192 5192 3596 17955
28245,10163 8668 7825 17955
28246,15148 2835 11513 17955
28247,725 725 5836 17955
28248,7495 7495 18299 17955
28249,15120 15120 15120 8638
28250,4127 4127 17560 17955
28251,3572 15102 9162 17955
28252,7659 7659 7659 17955
28253,5523 15908 16437 17955
28254,8306 8306 5741 17955
28255,3572 3572 17597 17955
28256,9260 9260 4483 17955
28257,3654 3654 5059 17955
28258,8309 8309 8836 17955
28259,13961 8483 2765 17955
28260,197 194 9426 17955
28262,1944 1944 17956 8638
28263,17989 17988 11241 17955
28264,18494 18494 18494 17955
28265,2301 4783 6338 17955
28266,10067 10067 3804 17955
28267,5508 5508 5269 17955
28268,16099 5645 16100 17955
28269,8691 1558 6701 17955
28270,3529 3529 3535 17955
28271,9019 9019 5019 17955
28272,12556 1213 13745 17955
28273,4193 4193 4140 17955
28274,15989 12477 6110 17955
28275,10163 10163 6958 17955
28276,3528 16659 3526 17955
28277,13612 4538 6160 17955
28278,18494 18494 18494 17955
28279,725 10068 8668 17955
28280,3790 1484 985 17955
28282,18153 18153 7546 17955
28283,10540 2567 11715 17955
28284,4748 5223 3578 17955
28285,4703 4703 4607 17955
28287,12257 7659 8222 8638
28289,7172 161 9003 17955
28290,3565 12469 5145 17955
28291,18494 18494 18494 17955
28292,18494 18494 18494 17955
28293,9204 9204 9204 17955
28294,160 2835 160 17955
28295,4751 3051 3563 17955
28296,4634 5645 5997 17955
28297,32 5650 21 17955
28298,14058 6692 2833 17955
28299,3655 6292 4004 17955
28300,3572 3572 8403 17955
28301,5191 5189 10373 17955
28302,9199 9199 9199 17955
28303,5191 5190 14867 17955
28304,9366 9366 8952 17955
28305,9645 6731 13921 17955
28306,4657 10068 4198 8638
28307,18494 18494 18494 17955
28308,18494 18494 18494 17955
28310,9938 5877 15870 17955
28311,16179 5297 62 17955
28313,5430 14503 1661 17955
28314,4034 4034 4033 17955
28315,8864 6404 8864 17955
28316,9203 15102 3567 17955
28317,10068 10068 5339 17955
28318,7659 187 4512 17955
28319,18494 18494 18494 17955
28320,7657 10466 1159 17955
28321,4279 4279 14065 17955
28322,5090 8619 15107 17955
28323,5296 5645 4558 17955
28324,189 189 4707 17955
28325,15101 15101 7456 17955
28326,2805 13050 891 17955
28327,18092 18095 3804 17955
28328,4703 12469 4607 17955
28329,15030 15030 3282 17955
28330,18494 18494 18494 17955
28331,9092 18096 7442 17955
28332,4984 4984 4984 17955
28333,18494 18494 18494 17955
28334,9205 9205 6931 17955
28335,5483 7554 13400 17955
28336,5193 5135 5193 17955
28337,18494 18494 18494 17955
28338,16176 16175 14118 17955
28339,4634 3806 17840 17955
28341,3168 13026 6834 17955
28342,18494 18494 18494 17955
28343,9477 9477 9936 17955
28344,18153 10227 4356 17955
28345,6780 16224 6354 17955
28346,18494 18494 18494 17955
28347,4279 4279 2202 17955
28348,18494 18494 18494 17955
28349,8082 7437 8939 17955
28350,2849 2902 14486 17955
28351,18494 18494 18494 17955
28352,9750 8694 6769 17955
28353,17580 2212 17589 17955
28354,4123 4123 4254 17955
28355,127 127 8810 17955
28356,16185 5610 16183 17955
28357,4713 12469 4710 17955
28358,5118 5118 18494 17955
28359,6289 10466 8483 17955
28360,189 189 4301 17955
28361,192 192 184 17955
28362,6691 12808 10650 17955
28363,18494 18494 18494 17955
28364,3286 4523 2567 17955
28365,18494 18494 18494 17955
28366,4194 4194 4194 17955
28367,4123 4124 4187 17955
28368,9404 9682 17034 17955
28369,17836 17836 6158 17955
28370,4984 4984 4984 17955
28371,15114 15114 15114 17955
28372,6881 11357 14614 17955
28373,3983 2575 9614 17955
28374,3582 3880 15267 17955
28375,7885 7885 9291 17955
28376,2506 6289 2640 17955
28377,3572 3572 3573 17955
28378,5192 5192 16469 17955
28379,5192 5192 5198 17955
28380,197 197 197 17955
28381,18031 15908 7396 17955
28382,18157 18157 8857 17955
28383,3572 3572 16231 17955
28384,4844 10227 3636 17955
28386,9199 9199 9199 17955
28387,192 192 9426 17955
28388,5881 10846 9047 17955
28389,18494 18494 18494 17955
28390,18494 18494 18494 17955
28391,7719 7948 5636 17955
28393,7437 7437 3971 17955
28394,4033 4033 4033 17955
28395,6793 6793 10283 17955
28396,4723 18094 5243 17955
28397,13721 7554 14730 17955
28398,7584 10227 17956 8638
28399,4702 4696 9487 17955
28400,7478 7554 7478 17955
28401,10960 14207 3905 17955
28402,18494 18494 18494 17955
28403,18494 18494 18494 17955
28404,10846 10846 18352 17955
28405,5630 10232 6265 17955
28406,5143 6648 5384 17955
28407,12815 4034 17733 17955
28408,3565 3565 4033 17955
28409,18494 18494 18494 17955
28410,8179 8179 6990 17955
28411,5593 8635 5375 17955
28412,7719 7581 7719 17955
28413,15223 8534 4789 17955
28414,2301 4759 8533 17955
28415,4123 4123 197 17955
28416,18494 18494 18494 17955
28417,3806 3806 6950 17955
28418,8737 8737 8727 17955
28420,16659 4034 17744 17955
28421,13959 6292 7019 17955
28422,3565 3565 6469 17955
28423,16292 16292 4020 17955
28424,18494 18494 18494 17955
28425,9303 9303 16388 17955
28426,18494 18494 18494 17955
28427,18494 18494 18494 17955
28428,8714 6718 4080 17955
28429,4081 16233 14680 17955
28430,6156 5135 6765 17955
28431,189 187 194 17955
28433,15243 460 3793 17955
28434,16661 16661 5059 17955
28435,9199 9199 9199 17955
28436,17868 4712 5742 17955
28437,18494 18494 18494 17955
28438,8570 8564 18112 17955
28439,4702 192 4829 17955
28440,18494 18494 18494 17955
28441,8445 7581 14074 17955
28443,5190 5192 8034 17955
28444,4640 4640 3 17955
28445,3898 3898 14226 17955
28446,3542 2776 3538 17955
28447,521 521 521 17955
28448,18494 18494 18494 17955
28449,3168 15672 5221 17955
28450,18494 18494 18494 17955
28451,11261 10227 3384 17955
28452,1648 1646 11769 17955
28453,18494 18494 18494 17955
28454,5190 5190 4148 17955
28455,8009 8186 5553 17955
28456,4720 4835 4718 17955
28457,6309 5617 10875 17955
28458,17559 4361 17560 17955
28459,10211 16224 10212 17955
28460,18494 18494 18494 17955
28461,4705 4705 6696 17955
28462,16186 4361 17557 17955
28463,18494 18494 18494 17955
28464,9206 3566 9200 17955
28466,9712 10232 5539 17955
28467,18494 7820 11553 17955
28468,4035 4033 18494 17955
28470,15102 6528 8668 17955
28471,4634 4634 4718 17955
28472,9206 9206 9199 17955
28473,10889 9362 2903 17955
28474,7326 17558 17558 17955
28475,17790 17790 5524 17955
28477,8163 5508 6380 17955
28478,18494 18494 18494 17955
28479,3898 3898 5193 17955
28480,9019 9019 4146 17955
28481,18494 18494 18494 17955
28482,18494 18494 18494 17955
28483,15728 5077 4301 17955
28484,13208 13206 13226 17955
28485,3565 3565 16684 17955
28486,5142 5142 11371 17955
28487,7455 12747 7245 17955
28488,3845 3844 8356 17955
28489,12728 4844 16998 17955
28490,16659 588 587 17955
28491,18494 18494 18494 17955
28492,3531 3527 3527 17955
28494,18494 18494 18494 17955
28495,18494 18494 18494 17955
28496,16176 4346 17581 17955
28497,15031 15031 17711 17955
28498,6641 18302 140 17955
28499,15101 15102 5532 17955
28500,15907 735 729 17955
28501,4696 4687 4696 17955
28502,1648 8483 2881 17955
28503,17595 3450 17595 17955
28504,16186 16186 16288 17955
28505,4527 4691 4527 17955
28506,18494 18494 18494 17955
28507,16186 4361 17560 17955
28508,18494 18494 18494 17955
28509,189 4361 17560 8638
28511,4696 4687 4696 17955
28512,16176 16176 8816 17955
28513,10112 9091 9094 17955
28514,9092 187 9851 17955
28515,7496 4844 9476 17955
28516,18494 18494 18494 17955
28517,16186 4361 17559 17955
28518,15102 15102 5943 17955
28519,4657 4657 2363 17955
28520,4191 17558 16385 17955
28521,7368 18098 18179 17955
28522,18494 18494 18494 17955
28523,16186 16186 11163 17955
28524,18494 18494 18494 17955
28525,725 725 5935 17955
28526,17865 11905 5143 17955
28527,10141 11222 17356 17955
28528,4952 15594 11154 17955
28530,4281 8694 4238 17955
28531,2233 2233 15283 17955
28532,3514 74 3514 17955
28533,11300 6292 16405 17955
28534,5090 6292 5175 17955
28535,3565 3565 3536 17955
28536,16186 17559 17559 17955
28537,9203 9204 9204 17955
28538,5645 7310 18355 17955
28539,7494 4502 623 17955
28540,661 16224 7379 17955
28541,8534 8534 3535 17955
28542,5895 5896 5896 17955
28543,5561 5561 17341 17955
28545,15031 15031 14515 17955
28546,4705 4705 4707 17955
28547,8400 18260 8400 17955
28548,18494 18494 18494 17955
28549,16186 16186 658 17955
28550,18494 18494 18494 17955
28551,5431 4359 5431 17955
28553,16179 8186 15799 17955
28554,18494 18494 18494 17955
28555,6165 2317 5753 17955
28558,12357 12358 12358 17955
28560,4706 4717 5933 17955
28561,4657 4657 4634 17955
28562,9202 2301 8400 5113
28565,18179 6640 8536 17955
28566,14515 3509 7128 17955
28567,4280 4280 4761 17955
28568,5192 3565 4794 17955
28570,15120 15102 5210 17955
28571,9203 9199 12356 17955
28572,3877 5297 4789 17955
28573,9203 9206 9206 17955
28574,4984 4844 7657 17955
28576,18494 18494 18494 17955
28577,4420 11905 11913 17955
28578,4634 4634 5943 17955
28579,189 189 814 17955
28580,5133 5133 5133 17955
28581,15502 10078 7606 17955
28582,4844 6292 8081 17955
28583,9132 9132 7724 17955
28585,11906 7421 18494 17955
28586,2301 4783 9443 17955
28587,5202 5203 5206 17955
28588,15398 15398 3538 17955
28589,18494 18494 18494 17955
28590,18494 18494 18494 17955
28591,10643 5304 18494 17955
28592,4035 5508 5419 17955
28593,17765 6292 6178 17955
28594,3565 3565 17548 17955
28595,3898 3898 7192 17955
28597,18494 18494 18494 17955
28598,5280 8668 13417 17955
28599,7662 7662 583 17955
28600,6824 16224 16290 17955
28601,7657 7659 7659 17955
28602,7493 7493 7492 17955
28603,11254 8638 18494 17955
28604,18300 4034 4695 17955
28605,4723 3531 3535 17955
28606,5434 5434 3239 17955
28607,4634 4658 12142 17955
28608,189 189 192 17955
28609,6903 8904 13644 17955
28610,3572 3572 18301 17955
28611,18094 18094 18099 17955
28612,67 4476 67 17955
28613,197 192 184 17955
28614,9053 9477 9053 17955
28615,5726 10068 3607 17955
28616,11363 4362 6830 17955
28617,2236 18136 759 17955
28618,3572 3572 8016 17955
28619,2983 3234 6301 17955
28620,9302 9302 2639 17955
28623,12516 17789 8388 17955
28624,9203 6528 17931 17955
28625,9049 9049 5088 17955
28626,10462 5005 9757 17955
28628,15102 15102 5919 17955
28629,6794 6745 6797 17955
28630,4309 4309 10908 17955
28631,18097 10068 2763 17955
28632,8257 2212 7334 17955
28633,5296 5645 7426 17955
28634,6202 6202 6207 17955
28636,10018 15303 14946 17955
28637,12874 12872 12873 17955
28638,3566 3566 6205 17955
28639,4282 15600 17589 17955
28640,3579 9303 5358 17955
28641,2102 1558 1772 17955
28642,3535 6648 3529 17955
28644,3807 3807 3807 17955
28645,3877 5189 9304 17955
28646,13208 13208 7019 17955
28647,18494 18494 18494 17955
28648,18494 9115 8702 17955
28650,18494 18494 18494 17955
28651,5649 5650 17750 17955
28652,18020 8094 4297 17955
28653,5143 5147 4761 17955
28654,379 4220 4804 17955
28655,189 187 195 17955
28656,7198 8856 8854 17955
28657,18494 18494 18494 17955
28658,4657 8565 4695 17955
28659,8849 5135 8979 17955
28660,2445 9479 7057 17955
28661,8203 10168 6630 17955
28662,5176 5176 5176 17955
28663,9303 9303 9038 17955
28664,5508 5508 3804 17955
28665,15101 189 4695 17955
28666,6293 11906 8567 17955
28667,5673 4687 5926 17955
28668,12854 3738 5643 17955
28669,725 725 15222 17955
28670,4723 3807 3807 17955
28671,6289 6289 12260 17955
28672,18494 18494 18494 17955
28673,18494 18494 18494 17955
28674,5113 5113 4863 17955
28675,18494 18494 18494 17955
28676,7496 17748 4481 17955
28677,18494 18494 18494 17955
28678,4191 6404 5731 17955
28679,18494 18494 18494 17955
28680,10567 13918 10567 17955
28681,4279 8638 10777 17955
28682,4124 4124 4140 17955
28683,11734 8627 6595 17955
28684,1689 3866 3669 17955
28685,18494 18494 18494 17955
28686,725 725 18178 17955
28687,7335 4361 9912 17955
28688,1579 16849 7454 17955
28689,6528 6528 1314 17955
28690,8565 17080 4119 17955
28691,18494 18494 18494 17955
28692,192 192 4718 17955
28693,7326 4034 4033 17955
28694,17349 4985 17352 17955
28695,4657 4657 17595 17955
28696,5192 3898 18156 17955
28697,2506 5297 2640 17955
28700,15293 5005 15293 17955
28701,16186 16186 11163 17955
28702,530 528 11219 17955
28703,15120 15120 15114 17955
28705,18494 18494 18494 17955
28706,5143 5139 4001 17955
28707,2804 6526 9511 17955
28708,14443 5143 14443 17955
28709,18494 18494 18494 17955
28710,10466 5112 6090 17955
28711,4702 6289 8855 17955
28713,17836 17836 13478 17955
28714,18494 18494 18494 17955
28715,3898 7310 16101 17955
28716,15227 5645 529 17955
28717,18148 18148 18145 17955
28719,4630 4630 3807 17955
28720,11972 6430 3101 17955
28721,18494 18494 18494 17955
28722,8306 8306 8311 17955
28723,3898 3898 6645 17955
28724,17558 17558 17560 17955
28725,4728 7479 5943 17955
28726,5508 17719 17560 17955
28727,4702 1944 1944 17955
28728,18494 18494 18494 17955
28729,4280 4280 4696 17955
28730,18100 18100 18092 17955
28731,5190 5190 3571 17955
28732,18494 18494 18494 17955
28733,5012 17748 5462 17955
28734,197 197 9426 17955
28735,8668 8668 8668 17955
28736,10005 3424 533 17955
28737,4712 5645 5942 17955
28738,11783 5897 3874 17955
28739,8186 8186 8186 17955
28741,422 4970 10839 17955
28742,7329 4035 15513 17955
28743,15222 15222 13384 17955
28744,7657 7657 7657 17955
28745,9561 15309 8807 17955
28746,18494 18494 18494 17955
28747,4746 7704 8025 17955
28748,18494 18494 18494 17955
28749,5191 6289 5290 17955
28750,6528 6528 4383 17955
28751,2301 1558 1772 17955
28752,3517 3516 3517 17955
28753,8666 8666 8666 17955
28754,15102 15102 6136 17955
28755,4696 4687 4696 17955
28756,7374 7374 12703 17955
28758,5472 16417 10829 17955
28759,6289 3601 17352 17955
28760,18494 18494 18494 17955
28761,12432 14451 16671 17955
28762,6224 8363 6953 17955
28763,9302 9302 4498 17955
28764,6289 6289 8712 17955
28765,2911 4835 5876 17955
28766,18153 18095 18095 17955
28767,5189 5189 1770 17955
28769,4024 17112 5114 17955
28770,18158 4629 4629 17955
28771,18494 18494 18494 17955
28772,11905 11905 11913 17955
28773,725 6018 5674 17955
28774,18494 18494 18494 17955
28775,5143 5143 10008 17955
28776,8567 6292 5553 17955
28777,9203 9204 9202 17955
28778,10660 10660 3508 17955
28779,11905 11905 11913 17955
28780,10068 10068 8839 17955
28781,18494 18494 18494 17955
